"","long","lat","order","piece","id","group"
"72",-51.7889745744388,-76.2590316564071,7,"1","7","7.1"
"73",-51.0440921622411,-76.1170992574997,8,"1","7","7.1"
"74",-50.4403320310055,-76.293322307553,9,"1","7","7.1"
"75",-48.9909130984298,-75.9990295076004,10,"1","7","7.1"
"76",-47.7263109939063,-76.3391820154558,11,"1","7","7.1"
"77",-47.021364940356,-76.1850380160868,12,"1","7","7.1"
"78",-46.3639275316029,-76.3506719018844,13,"1","7","7.1"
"79",-47.0700306530411,-76.5067779675,14,"1","7","7.1"
"80",-46.3971810272964,-76.672630035795,15,"1","7","7.1"
"81",-47.8624052261118,-76.9827079696843,16,"1","7","7.1"
"82",-47.17474411461,-77.1508384744781,17,"1","7","7.1"
"83",-47.9356734464212,-77.3047413447743,18,"1","7","7.1"
"84",-48.6214847041173,-77.1345343045851,19,"1","7","7.1"
"85",-49.3987053549955,-77.2841098972026,20,"1","7","7.1"
"86",-41.9059419410829,-77.9493171585234,1,"1","8","8.1"
"87",-43.492564241225,-77.639675262997,2,"1","8","8.1"
"88",-42.0643265535788,-77.3047413447743,3,"1","8","8.1"
"89",-41.2847108945712,-77.4564114313005,4,"1","8","8.1"
"90",-40.6012946450045,-77.2841098972026,5,"1","8","8.1"
"91",-39.8055710922652,-77.4313497356729,6,"1","8","8.1"
"92",-38.5006537203454,-77.0776369533972,7,"1","8","8.1"
"93",-37.6942404666892,-77.2183201314386,8,"1","8","8.1"
"94",-34.7559125535414,-76.299046068162,9,"1","8","8.1"
"95",-33.9590598196763,-76.4275288089699,10,"1","8","8.1"
"96",-30.0685828218625,-74.8846247706387,11,"1","8","8.1"
"97",-30.8157057517292,-74.7696504597565,12,"1","8","8.1"
"98",-29.9536081678015,-74.3783625414134,13,"1","8","8.1"
"99",-30.6772800217965,-74.2639528979657,14,"1","8","8.1"
"100",-29.8459319496874,-73.8726313615595,15,"1","8","8.1"
"101",-29.1342921972262,-73.98410812945,16,"1","8","8.1"
"102",-28.3549617853241,-73.5871466347577,17,"1","8","8.1"
"103",-27.6459753637387,-73.6933882950696,18,"1","8","8.1"
"104",-26.9165546169513,-73.2912816506943,19,"1","8","8.1"
"105",-26.2113780178315,-73.3924074156143,20,"1","8","8.1"
"106",-25.529697990533,-72.9856215267558,21,"1","8","8.1"
"107",-24.8293465881496,-73.0817574664181,22,"1","8","8.1"
"108",-24.5074052301297,-72.8764501943501,23,"1","8","8.1"
"109",-23.8059435184577,-72.9688946856771,24,"1","8","8.1"
"110",-23.4985656759521,-72.7620068580652,25,"1","8","8.1"
"111",-22.7965214679426,-72.8507808631593,26,"1","8","8.1"
"112",-22.5035284997674,-72.642402691926,27,"1","8","8.1"
"113",-21.0923395058275,-72.8100952641897,28,"1","8","8.1"
"114",-20.8208928533108,-72.5992611587766,29,"1","8","8.1"
"115",-20.1125882890755,-72.678192119331,30,"1","8","8.1"
"116",-19.8552143693211,-72.4660897031981,31,"1","8","8.1"
"117",-15.6285278760049,-68.9038433849359,1,"1","9","9.1"
"118",-15.6899929290839,-68.8976354659302,2,"1","9","9.1"
"119",-15.8593662666057,-69.1126358957449,3,"1","9","9.1"
"120",-16.46001481204,-69.0504405891871,4,"1","9","9.1"
"121",-16.6388056704263,-69.2647014413771,5,"1","9","9.1"
"122",-17.24145939894,-69.1995579941263,6,"1","9","9.1"
"123",-17.4298628176678,-69.4130227482321,7,"1","9","9.1"
"124",-18.0342855671299,-69.3448987776475,8,"1","9","9.1"
"125",-18.2324910807038,-69.5575093227473,9,"1","9","9.1"
"126",-18.8384335579808,-69.4863738541436,10,"1","9","9.1"
"127",-19.0466242976358,-69.698070521901,11,"1","9","9.1"
"128",-19.6538240580533,-69.6238941175141,12,"1","9","9.1"
"129",-19.8721758192439,-69.8346157237172,13,"1","9","9.1"
"130",-20.4803573118092,-69.7573706139936,14,"1","9","9.1"
"131",-20.709037591649,-69.9670545090362,15,"1","9","9.1"
"132",-21.9217785939591,-69.8041861073459,16,"1","9","9.1"
"133",-22.1663458220825,-70.0118383639894,17,"1","9","9.1"
"134",-23.9624889745782,-69.7485267865207,18,"1","9","9.1"
"135",-24.2277453179542,-69.9530018800304,19,"1","9","9.1"
"136",-26.565051177078,-69.5687657565587,20,"1","9","9.1"
"137",-26.8544213405186,-69.7687473901919,21,"1","9","9.1"
"138",-29.1161462660789,-69.3486083488133,22,"1","9","9.1"
"139",-29.4274564031897,-69.5437605654311,23,"1","9","9.1"
"140",-31.6075022462489,-69.0894416021304,24,"1","9","9.1"
"141",-29.4536727269209,-67.7446413053261,25,"1","9","9.1"
"142",-28.9400126928394,-67.8532059723888,26,"1","9","9.1"
"143",-28.3792430861079,-67.4628114434064,27,"1","9","9.1"
"144",-27.8670038496569,-67.5676177342579,28,"1","9","9.1"
"145",-26.4909401341927,-66.5212559338548,29,"1","9","9.1"
"146",-29.8655311098969,-65.7894205265176,30,"2","9","9.2"
"147",-29.9456834403952,-65.8465710656909,31,"2","9","9.2"
"148",-30.8720833630803,-65.6228681118501,32,"2","9","9.2"
"149",-31.148580986195,-65.8122446444188,33,"2","9","9.2"
"150",-32.0619436828135,-65.5806644759933,34,"2","9","9.2"
"151",-32.347443499442,-65.7675977112163,35,"2","9","9.2"
"152",-32.7995312726192,-65.648642184621,36,"2","9","9.2"
"153",-33.0916999386824,-65.8340824337986,37,"2","9","9.2"
"154",-33.5412476541228,-65.712693852302,38,"2","9","9.2"
"155",-33.8400561349672,-65.8965978110931,39,"2","9","9.2"
"156",-35.5992199589762,-65.3932791423418,40,"2","9","9.2"
"157",-35.2933475906603,-65.2135462669865,41,"2","9","9.2"
"158",-35.7199543122903,-65.0854812133443,42,"2","9","9.2"
"159",-34.7375974850598,-64.4921945865532,43,"2","9","9.2"
"160",-33.0265394258027,-64.9831877536968,44,"3","9","9.3"
"161",-33.111341960372,-65.0382740997107,45,"3","9","9.3"
"162",-31.7809150929834,-65.3932791423418,46,"3","9","9.3"
"163",-31.6979441354671,-65.3373020166974,47,"3","9","9.3"
"164",-24.7751405688319,-73.5871466347577,1,"1","14","14.1"
"165",-25.1148348861446,-73.7923545254999,2,"1","14","14.1"
"166",-25.8443875545603,-73.6949795107282,3,"1","14","14.1"
"167",-26.565051177078,-74.1013073798423,4,"1","14","14.1"
"168",-25.8209919741893,-74.2013155611785,5,"1","14","14.1"
"169",-26.1881106974809,-74.4050179869984,6,"1","14","14.1"
"170",-25.4268741695898,-74.5037251786227,7,"1","14","14.1"
"171",-25.0674634380605,-74.2986807091727,8,"1","14","14.1"
"172",-24.3045492659367,-74.3933503595001,9,"1","14","14.1"
"173",-25.0168934781,-74.8055893424692,10,"1","14","14.1"
"174",-24.2277453179542,-74.9001387940764,11,"1","14","14.1"
"175",-75.6772800217964,-67.8784306666579,1,"1","18","18.1"
"176",-76.8274465766731,-67.9842593011932,2,"1","18","18.1"
"177",-76.5513849483135,-68.4179769822753,3,"1","18","18.1"
"178",-75.9637565320735,-68.3650053194659,4,"1","18","18.1"
"179",-76.1088088285452,-68.1487066907223,5,"1","18","18.1"
"180",-75.5297058999341,-68.0941272105044,6,"1","18","18.1"
