"","long","lat","order","piece","id","group"
"1",-17.0858907956968,-70.6228992820742,1,"1","0","0.1"
"2",-18.434948822922,-70.4789066142408,2,"1","0","0.1"
"3",-18.2250751113545,-70.2659533669564,3,"1","0","0.1"
"4",-20.0952311919048,-70.0451765812152,4,"1","0","0.1"
"5",-20.3231368296629,-70.2555653005454,5,"1","0","0.1"
"6",-20.9426505499883,-70.1765490685848,6,"1","0","0.1"
"7",-21.1813495002662,-70.3858420028075,7,"1","0","0.1"
"8",-24.2277453179542,-69.9530018800304,8,"1","0","0.1"
"9",-24.4985741914338,-70.1571707730663,9,"1","0","0.1"
"10",-29.1161462660789,-69.3486083488133,10,"1","0","0.1"
"11",-29.4274564031897,-69.5437605654311,11,"1","0","0.1"
"12",-32.1372489810418,-68.9714617640132,12,"1","0","0.1"
"13",-31.8093892877932,-68.7820157085319,13,"1","0","0.1"
"14",-32.3301857350503,-68.6634971485767,14,"1","0","0.1"
"15",-31.6863676878566,-68.2852270823902,15,"1","0","0.1"
"16",-32.1957339347133,-68.1673210223235,16,"1","0","0.1"
"17",-31.5689711293183,-67.7891394775824,17,"1","0","0.1"
"18",-32.0673916032605,-67.6718296596061,18,"1","0","0.1"
"19",-31.7594800848128,-67.4830546436157,19,"1","0","0.1"
"20",-32.2499741641836,-67.3652502061845,20,"1","0","0.1"
"21",-31.9447527762034,-67.1770470833255,21,"1","0","0.1"
"22",-33.8453402610717,-66.6949087294971,22,"1","0","0.1"
"23",-34.1596945456694,-66.8787789154904,23,"1","0","0.1"
"24",-35.5376777919744,-66.4986754073665,24,"1","0","0.1"
"25",-35.8628489858613,-66.6786664261282,25,"1","0","0.1"
"26",-37.6352537550174,-66.1484876997209,26,"1","0","0.1"
"27",-37.3039482779834,-65.9729029333852,27,"1","0","0.1"
"28",-37.7330455941883,-65.8382445106253,28,"1","0","0.1"
"29",-37.4053566314086,-65.6630889961855,29,"1","0","0.1"
"30",-39.4724598483438,-64.9771545346654,30,"1","0","0.1"
"31",-39.8055710922652,-65.1469002894097,31,"1","0","0.1"
"32",-40.6012946450045,-64.8623835311716,32,"1","0","0.1"
"33",-40.2665616694245,-64.6947828535171,33,"1","0","0.1"
"34",-40.6567600483106,-64.5519746659436,34,"1","0","0.1"
"35",-40.3258362888692,-64.3847137719102,35,"1","0","0.1"
"36",-40.710846671181,-64.241908946812,36,"1","0","0.1"
"37",-40.0607844578738,-63.9073646543449,37,"1","0","0.1"
"38",-40.4400499125882,-63.7656048541783,38,"1","0","0.1"
"39",-39.4945221420217,-63.261783513766,39,"1","0","0.1"
"40",-41.3193778269695,-62.5532428460482,40,"1","0","0.1"
"41",-41.6335393365702,-62.7168329377973,41,"1","0","0.1"
"42",-41.9872124958167,-62.571263971593,42,"1","0","0.1"
"43",-42.3057157101439,-62.7331632588927,43,"1","0","0.1"
