"","long","lat","order","piece","id","group"
"1",-45.2169789646269,-60.4105086805022,1,"1","0","0.1"
"2",-45.3097038999588,-60.4559184021317,2,"1","0","0.1"
"3",-45.6160599083992,-60.301777665035,3,"1","0","0.1"
"4",-46.2453642667683,-60.6026921637078,4,"1","0","0.1"
"5",-46.548157698978,-60.4459986232934,5,"1","0","0.1"
"6",-46.8676788394342,-60.594376929018,6,"1","0","0.1"
"7",-48.044778444194,-59.9573480469495,7,"1","0","0.1"
"8",-48.3664606634298,-60.1012428843935,8,"1","0","0.1"
"9",-48.6522227803063,-59.9395196276095,9,"1","0","0.1"
"10",-48.9767309750776,-60.0816838373071,10,"1","0","0.1"
"11",-49.2588461221704,-59.9184657733801,11,"1","0","0.1"
"12",-50.250272729733,-60.3371383797703,12,"1","0","0.1"
"13",-50.5275401516562,-60.1706362020648,13,"1","0","0.1"
"14",-54.7824070318073,-61.7498780676756,14,"1","0","0.1"
"15",-55.0453303694967,-61.5719343829265,15,"1","0","0.1"
"16",-55.7995158697315,-61.8187996936556,16,"1","0","0.1"
"17",-56.0564129802482,-61.6386197844457,17,"1","0","0.1"
"18",-60.0183606311507,-62.7931374397041,18,"1","0","0.1"
"19",-59.7781617329374,-62.9822299880216,19,"1","0","0.1"
"20",-60.1952485268199,-63.0916253188252,20,"1","0","0.1"
"21",-59.9535647531895,-63.2812825448323,21,"1","0","0.1"
"22",-60.3762512488262,-63.3902189048362,22,"1","0","0.1"
"23",-76.7594800848128,-70.0438932310877,1,"1","1","1.1"
"24",-76.6075022462489,-70.2620571520557,2,"1","1","1.1"
"25",-77.2547105268671,-70.3127727175764,3,"1","1","1.1"
"26",-77.3998401739193,-70.0940100190074,4,"1","1","1.1"
"27",-78.0434157568509,-70.1416828095943,5,"1","1","1.1"
"28",-78.1785116593928,-69.9223784476529,6,"1","1","1.1"
"29",-78.8182457898033,-69.9670545090362,7,"1","1","1.1"
"30",-79.3034892642219,-69.088221624038,8,"1","1","1.1"
"31",-79.9194020124577,-69.1285218102154,9,"1","1","1.1"
"32",-80.0279423126689,-68.9085101930343,10,"1","1","1.1"
"33",-81.2538377374448,-68.9811648242225,11,"1","1","1.1"
"34",-81.3474582088853,-68.7604132801839,12,"1","1","1.1"
"35",-83.1817854283481,-68.8505819529621,13,"1","1","1.1"
"36",-83.2544203525172,-68.6289152081774,14,"1","1","1.1"
"37",-83.862744050738,-68.6539512019916,15,"1","1","1.1"
"38",-83.9275435927923,-68.4321267635433,16,"1","1","1.1"
"39",-84.5309050298881,-68.4545513407544,17,"1","1","1.1"
"40",-84.588130847683,-68.2326083861069,18,"1","1","1.1"
"41",-85.785821477266,-68.2700118127591,19,"1","1","1.1"
"42",-85.8295634751579,-68.0477936127992,20,"1","1","1.1"
"43",-86.4236656250027,-68.062840275165,21,"1","1","1.1"
"44",-86.3861192479964,-68.2852270823902,22,"1","1","1.1"
"45",-88.1912606775079,-68.3168653306074,23,"1","1","1.1"
"46",-88.172031755695,-68.5397608988467,24,"1","1","1.1"
"47",-88.7811247648687,-68.545691946806,25,"1","1","1.1"
"48",-88.7680225973603,-68.7688113797353,26,"1","1","1.1"
"49",-90,-68.7736119187223,27,"1","1","1.1"
"50",-90,-68.9969426938831,28,"1","1","1.1"
"51",-90.6227556872063,-68.9957285540684,29,"1","1","1.1"
"52",-90.6295986084103,-69.2192005859116,30,"1","1","1.1"
"53",-91.0063152517546,-69.2172906581927,31,"1","1","1.1"
