"","long","lat","order","piece","id","group"
"1",-46.4228009487627,-59.7909192311569,1,"1","0","0.1"
"2",-46.5154079000221,-59.8352307823444,2,"1","0","0.1"
"3",-46.8087393224921,-59.6783898203141,3,"1","0","0.1"
"4",-47.1210963966615,-59.8255511589961,4,"1","0","0.1"
"5",-47.4110297466112,-59.6671663836145,5,"1","0","0.1"
"6",-47.7263109939063,-59.8126507063195,6,"1","0","0.1"
"7",-48.0127875041833,-59.6527434782206,7,"1","0","0.1"
"8",-48.3309173804501,-59.7965343081873,8,"1","0","0.1"
"9",-48.6138807520036,-59.635126508777,9,"1","0","0.1"
"10",-48.9347820563694,-59.7772080545623,10,"1","0","0.1"
"11",-49.214178522734,-59.6143220632754,11,"1","0","0.1"
"12",-49.5377725079067,-59.7546792316638,12,"1","0","0.1"
"13",-49.8135508937065,-59.5903379025486,13,"1","0","0.1"
"14",-50.801586887647,-60.0035981048115,14,"1","0","0.1"
"15",-51.0724564072077,-59.8360375834978,15,"1","0","0.1"
"16",-56.4372562189076,-61.7594630626184,16,"1","0","0.1"
"17",-56.6893691754392,-61.5779891824108,17,"1","0","0.1"
"18",-57.0721373468359,-61.6967932375033,18,"1","0","0.1"
"19",-56.8214883406073,-61.8791573078498,19,"1","0","0.1"
"20",-60.4334244952229,-62.9016578888206,20,"1","0","0.1"
"21",-60.1952485268199,-63.0916253188252,21,"1","0","0.1"
"22",-61.0399433060497,-63.3063766437338,22,"1","0","0.1"
"23",-60.8025139539355,-63.4977914527147,23,"1","0","0.1"
"24",-61.2323506611562,-63.6039803519477,24,"1","0","0.1"
"25",-60.99358409773,-63.7959764152296,25,"1","0","0.1"
"26",-60.5615103253285,-63.6889050136796,26,"1","0","0.1"
"27",-60.3168598208767,-63.8797052855531,27,"1","0","0.1"
"28",-64.8264754754698,-64.8932636794527,1,"1","1","1.1"
"29",-65.2975697722287,-64.9861616159051,2,"1","1","1.1"
"30",-65.9343684194427,-64.3847137719102,3,"1","1","1.1"
"31",-65.4722795197419,-64.2942635498619,4,"1","1","1.1"
"32",-65.6806913888171,-64.0942213016996,5,"1","1","1.1"
"33",-65.2248594311681,-64.0029981822913,6,"1","1","1.1"
"34",-65.8390848766757,-63.4042219576255,7,"1","1","1.1"
"35",-68.1063268582716,-63.8330459567169,8,"1","1","1.1"
"36",-68.2901172401288,-63.6294250529085,9,"1","1","1.1"
"37",-69.6768631703371,-63.865411763716,10,"1","1","1.1"
"38",-69.5026594519982,-64.0711410924825,11,"1","1","1.1"
"39",-70.4480048267594,-64.2215813292208,12,"1","1","1.1"
"40",-70.6154843206422,-64.014501058169,13,"1","1","1.1"
"41",-73.495638618245,-64.4207999576854,14,"1","1","1.1"
"42",-73.349894501397,-64.6316384478065,15,"1","1","1.1"
"43",-73.8426601354121,-64.6937948554927,16,"1","1","1.1"
"44",-73.5513918729602,-65.1166729061952,17,"1","1","1.1"
"45",-74.0546040990772,-65.1781786846635,18,"1","1","1.1"
"46",-73.9091836511478,-65.3902205591304,19,"1","1","1.1"
"47",-74.4190761517484,-65.4504510716013,20,"1","1","1.1"
"48",-74.2752542772526,-65.6630889961855,21,"1","1","1.1"
"49",-75.3112132266816,-65.7790102729877,22,"1","1","1.1"
"50",-75.4464272092874,-65.5652444903986,23,"1","1","1.1"
"51",-75.9637565320735,-65.6197772703439,24,"1","1","1.1"
"52",-76.2184027643464,-65.1913086086148,25,"1","1","1.1"
"53",-76.7293561235963,-65.2428937989127,26,"1","1","1.1"
"54",-76.9666436740862,-64.813659897918,27,"1","1","1.1"
"55",-77.4711922908485,-64.8623835311716,28,"1","1","1.1"
"56",-77.5825542099237,-64.6474079194131,29,"1","1","1.1"
"57",-78.084852928735,-64.6937948554927,30,"1","1","1.1"
"58",-78.1901170429717,-64.4784621341839,31,"1","1","1.1"
"59",-80.2001513311324,-64.6434645142666,32,"1","1","1.1"
"60",-80.1120111844222,-64.8603927297961,33,"1","1","1.1"
"61",-80.6229393056956,-64.8972513295559,34,"1","1","1.1"
"62",-80.5376777919744,-65.1146592134914,35,"1","1","1.1"
"63",-81.054618166461,-65.1499252989664,36,"1","1","1.1"
"64",-80.9723870492849,-65.3678039516923,37,"1","1","1.1"
"65",-81.4954207591212,-65.4014374475491,38,"1","1","1.1"
"66",-81.4163785198861,-65.6197772703439,39,"1","1","1.1"
"67",-83.0080746533322,-65.7095902320846,40,"1","1","1.1"
"68",-82.9421533501189,-65.9289684046868,41,"1","1","1.1"
"69",-84.0194004752366,-65.9791866086687,42,"1","1","1.1"
"70",-83.9623174785771,-66.1992221476651,43,"1","1","1.1"
"71",-85.0540334528958,-66.2415929518639,44,"1","1","1.1"
"72",-85.0062560141766,-66.4622175130632,45,"1","1","1.1"
"73",-86.6661493384634,-66.5104840547821,46,"1","1","1.1"
"74",-86.6335393365702,-66.7317711228824,47,"1","1","1.1"
"75",-88.8766972859246,-66.7665243200325,48,"1","1","1.1"
"76",-88.8876003837022,-66.5448739941854,49,"1","1","1.1"
"77",-90.5562522270807,-66.5481009194343,50,"1","1","1.1"
"78",-90.5617053325665,-66.7697853839868,51,"1","1","1.1"
"79",-90.8978098951282,-66.7680949767043,52,"1","1","1.1"
