"","long","lat","order","piece","id","group"
"1",-46.7161858990085,-59.6343491419123,1,"1","0","0.1"
"2",-46.8087393224921,-59.6783898203141,2,"1","0","0.1"
"3",-47.3859440303888,-59.3628067116336,3,"1","0","0.1"
"4",-48.0127875041833,-59.6527434782206,4,"1","0","0.1"
"5",-48.2961159725463,-59.4922366117642,5,"1","0","0.1"
"6",-48.9347820563694,-59.7772080545623,6,"1","0","0.1"
"7",-49.214178522734,-59.6143220632754,7,"1","0","0.1"
"8",-50.1944289077348,-60.032852109353,8,"1","0","0.1"
"9",-50.4690949701119,-59.866714963236,9,"1","0","0.1"
"10",-52.1635474658324,-60.5420542897725,10,"1","0","0.1"
"11",-52.4314079711725,-60.3709006691559,11,"1","0","0.1"
"12",-54.2025969720217,-61.017796140517,12,"1","0","0.1"
"13",-54.4623222080256,-60.8416859206601,13,"1","0","0.1"
"14",-56.3099324740202,-61.4580375635008,14,"1","0","0.1"
"15",-56.5601307942178,-61.277065592322,15,"1","0","0.1"
"16",-60.2551187030578,-62.6037363685758,1,"1","1","1.1"
"17",-60.0183606311507,-62.7931374397041,2,"1","1","1.1"
"18",-60.851928154287,-63.0088425595409,3,"1","1","1.1"
"19",-60.6158428740487,-63.1996806853276,4,"1","1","1.1"
"20",-61.0399433060497,-63.3063766437338,5,"1","1","1.1"
"21",-60.8025139539355,-63.4977914527147,6,"1","1","1.1"
"22",-61.6657575168754,-63.7087657122597,7,"1","1","1.1"
"23",-61.4293014515334,-63.9016392942312,8,"1","1","1.1"
"24",-60.99358409773,-63.7959764152296,9,"1","1","1.1"
"25",-60.751173663453,-63.9876699932111,10,"1","1","1.1"
"26",-70.2405292647868,-65.1247295080871,1,"1","2","2.1"
"27",-70.73473569082,-65.1983817996872,2,"1","2","2.1"
"28",-70.9065079995144,-64.9901659341287,3,"1","2","2.1"
"29",-71.3999341139669,-65.0613629058124,4,"1","2","2.1"
"30",-71.565051177078,-64.8524312986664,5,"1","2","2.1"
"31",-76.0922221901453,-65.4055177372154,6,"1","2","2.1"
"32",-76.3423574941879,-64.9771545346654,7,"1","2","2.1"
"33",-77.8686789333675,-65.1247295080871,8,"1","2","2.1"
"34",-77.9777233138165,-64.9092185596847,9,"1","2","2.1"
"35",-79.5085229876684,-65.0382740997107,10,"1","2","2.1"
"36",-79.6026664775636,-64.8216075244591,11,"1","2","2.1"
"37",-80.6229393056956,-64.8972513295559,12,"1","2","2.1"
"38",-80.5376777919744,-65.1146592134914,13,"1","2","2.1"
"39",-81.054618166461,-65.1499252989664,14,"1","2","2.1"
"40",-80.9723870492849,-65.3678039516923,15,"1","2","2.1"
"41",-81.4954207591212,-65.4014374475491,16,"1","2","2.1"
"42",-81.4163785198861,-65.6197772703439,17,"1","2","2.1"
"43",-83.0080746533322,-65.7095902320846,18,"1","2","2.1"
"44",-82.9421533501189,-65.9289684046868,19,"1","2","2.1"
"45",-83.480198248343,-65.9551091274492,20,"1","2","2.1"
"46",-83.418055344822,-66.1748968893552,21,"1","2","2.1"
"47",-83.9623174785771,-66.1992221476651,22,"1","2","2.1"
"48",-83.844831656726,-66.6397359461847,23,"1","2","2.1"
"49",-84.9575489308291,-66.6829964813663,24,"1","2","2.1"
"50",-85.0062560141766,-66.4622175130632,25,"1","2","2.1"
"51",-87.2208331359279,-66.5222992928813,26,"1","2","2.1"
"52",-87.1936297482118,-66.7437110479364,27,"1","2","2.1"
"53",-88.8766972859246,-66.7665243200325,28,"1","2","2.1"
"54",-88.8876003837022,-66.5448739941854,29,"1","2","2.1"
"55",-90.5562522270807,-66.5481009194343,30,"1","2","2.1"
"56",-90.5617053325665,-66.7697853839868,31,"1","2","2.1"
"57",-90.8978098951282,-66.7680949767043,32,"1","2","2.1"
