"","long","lat","order","piece","id","group"
"1",-75.4889404998309,-69.936407923983,1,"1","0","0.1"
"2",-75.32360686255,-70.1532975608894,2,"1","0","0.1"
"3",-78.5589561312326,-70.4067728093094,3,"1","0","0.1"
"4",-78.4248111826038,-70.6266903200433,4,"1","0","0.1"
"5",-80.4257721149082,-70.7503301416558,5,"1","0","0.1"
"6",-80.5376777919744,-70.528912404948,6,"1","0","0.1"
"7",-81.869897645844,-70.597565906362,7,"1","0","0.1"
"8",-81.9642892894652,-70.3753856063043,8,"1","0","0.1"
"9",-85.2921477556278,-70.4999448813663,9,"1","0","0.1"
"10",-85.5526151499095,-69.3832659149078,10,"1","0","0.1"
"11",-86.1859251657096,-69.3993784162941,11,"1","0","0.1"
"12",-86.3086140135487,-68.7304495519672,12,"1","0","0.1"
"13",-86.9225446005756,-68.7436279233722,13,"1","0","0.1"
"14",-86.955221555806,-68.5207935541734,14,"1","0","0.1"
"15",-87.5633517531899,-68.5314604354014,15,"1","0","0.1"
"16",-87.5889702533888,-68.3086579775029,16,"1","0","0.1"
"17",-89.3969088056195,-68.3262493228852,17,"1","0","0.1"
"18",-89.3904934233248,-68.5492514344956,18,"1","0","0.1"
"19",-90.974205099202,-68.5474063246983,19,"1","0","0.1"
"20",-82.5041423602701,-72.4425268779269,1,"1","1","1.1"
"21",-83.246425964469,-72.4705114727977,2,"1","1","1.1"
"22",-83.3333401090986,-72.2464902888943,3,"1","1","1.1"
"23",-84.0684730750802,-72.2712331734144,4,"1","1","1.1"
"24",-84.143986414571,-72.0469764112349,5,"1","1","1.1"
"25",-84.8718089581472,-72.0685484176908,6,"1","1","1.1"
"26",-84.9363831469699,-71.8441116925472,7,"1","1","1.1"
"27",-85.6567600483106,-71.8625833993699,8,"1","1","1.1"
"28",-85.6012946450045,-72.0872665036425,9,"1","1","1.1"
"29",-87.7974018382342,-72.1262091271199,10,"1","1","1.1"
"30",-87.8524145717015,-71.6759460120765,11,"1","1","1.1"
