"","long","lat","order","piece","id","group"
"77",-78.111341960372,-72.2145243501783,20,"1","11","11.1"
"78",-67.2855876468328,-68.7220679455081,1,"1","13","13.1"
"79",-67.8548199617767,-68.8072488550741,2,"1","13","13.1"
"80",-68.0851336728083,-68.6003417480079,3,"1","13","13.1"
"81",-68.6542133509102,-68.6826030220606,4,"1","13","13.1"
"82",-68.8752808539275,-68.4746370605727,5,"1","13","13.1"
"83",-70.0168934781,-68.6312982106497,6,"1","13","13.1"
"84",-69.805665754816,-68.8409440260192,7,"1","13","13.1"
"85",-70.3879062910959,-68.9169725336707,8,"1","13","13.1"
"86",-82.9716037610504,-73.1430968444235,1,"1","14","14.1"
"87",-83.7459672560835,-73.1692375733475,2,"1","14","14.1"
"88",-83.8298249049704,-72.9445956893792,3,"1","14","14.1"
"89",-84.5962086397503,-72.9673749247569,4,"1","14","14.1"
"90",-84.6678411183404,-72.7425114519867,5,"1","14","14.1"
